,hour_UT,Alt,GLat,GLon,MLat,MLon,MLT,DOY,SYM-H,P10.7,Kp,den_GRACE,den_NET
6464,8.979166666666666,485.018,-35.406,216.679,-33.17399215698242,-62.34164047241211,0.1220395406087239,262.0,-6.0,69.26975308641975,0.7,29755.3,36752.124141247135
6465,8.980555555555556,484.9459999999999,-35.087,216.666,-32.868377685546875,-62.48385238647461,0.1133817036946614,262.0,-6.0,69.26975308641975,0.7,29693.8,36834.67541862658
6466,8.981944444444444,484.875,-34.769,216.653,-32.5634651184082,-62.62440490722656,0.1053934733072916,262.0,-6.0,69.26975308641975,0.7,29465.8,36912.33700924353
6467,8.983333333333333,484.8029999999999,-34.45,216.64,-32.25733184814453,-62.76410675048828,0.0971931457519531,262.0,-6.0,69.26975308641975,0.7,29434.0,36983.37881528475
6468,8.98472222222222,484.7300000000005,-34.131,216.627,-31.95094108581543,-62.902565002441406,0.0888081868489583,262.0,-6.0,69.26975308641975,0.7,29320.0,37044.27977551663
6469,8.98611111111111,484.65700000000015,-33.812,216.614,-31.64429473876953,-63.039794921875,0.0810640970865885,262.0,-6.0,69.26975308641975,0.7,29111.8,37094.46547128812
6470,8.987499999999999,484.5830000000005,-33.493,216.601,-31.337390899658203,-63.17579650878906,0.0731338500976562,262.0,-6.0,69.26975308641975,0.7,29034.3,37134.31246099078
6471,8.988888888888889,484.509,-33.174,216.588,-31.03023338317871,-63.31058883666992,0.0650166829427083,262.0,-6.0,69.26975308641975,0.7,28928.9,37163.19336400791
6472,8.990277777777777,484.4350000000004,-32.855,216.575,-30.72282218933105,-63.44417190551758,0.05726318359375,262.0,-6.0,69.26975308641975,0.7,28952.7,37180.849854142914
6473,8.991666666666665,484.3600000000006,-32.536,216.562,-30.4151554107666,-63.57656478881836,0.049871826171875,262.0,-6.0,69.26975308641975,0.7,28942.8,37187.95432952403
6474,8.993055555555555,484.28400000000056,-32.217,216.548,-30.1074161529541,-63.70873260498047,0.0422276814778645,262.0,-6.0,69.26975308641975,0.7,29185.2,37186.19418253604
6475,8.994444444444444,484.2080000000005,-31.898,216.535,-29.79924774169922,-63.83876419067383,0.0344589233398437,262.0,-6.0,69.26975308641975,0.7,29466.5,37177.55661864664
6476,8.995833333333332,484.1310000000003,-31.579,216.521,-29.49100685119629,-63.96860504150391,0.0272593180338541,262.0,-6.0,69.26975308641975,0.7,29757.5,37164.27805131749
6477,8.997222222222222,484.0540000000001,-31.26,216.508,-29.182336807250977,-64.0963134765625,0.0199356079101562,262.0,-6.0,69.26975308641975,0.7,30055.8,37148.40826498478
6478,8.99861111111111,483.9769999999999,-30.941,216.494,-28.873592376708984,-64.22383880615234,0.0123555501302083,262.0,-6.0,69.26975308641975,0.7,30358.0,37131.83684709448
6479,9.0,483.89900000000034,-30.621,216.481,-28.56344985961914,-64.34962463378906,0.0054494222005208,262.0,-6.0,69.26975308641975,0.7,30551.5,37115.249617180125
6480,9.001388888888888,483.8209999999999,-30.302,216.467,-28.25421142578125,-64.47489166259766,23.998309834798174,262.0,-6.0,69.26975308641975,0.7,30796.8,37100.42906831264
6481,9.002777777777778,483.7420000000002,-29.983,216.454,-27.94455337524414,-64.59807586669922,23.99104207356771,262.0,-6.0,69.26975308641975,0.7,31003.4,37088.00835709312
6482,9.004166666666666,483.66200000000026,-29.664,216.44,-27.63482093811035,-64.72110748291016,23.984066263834634,262.0,-6.0,69.26975308641975,0.7,31306.3,37078.28903228857
6483,9.005555555555556,483.58200000000033,-29.344,216.426,-27.323869705200195,-64.84339904785156,23.97742156982422,262.0,-6.0,69.26975308641975,0.7,31359.2,37071.6145539368
6484,9.006944444444445,483.5020000000004,-29.025,216.412,-27.013652801513672,-64.96424865722656,23.970331319173177,262.0,-6.0,69.26975308641975,0.7,31477.4,37070.73612585673
6485,9.008333333333333,483.4210000000003,-28.706,216.398,-26.703197479248047,-65.08403015136719,23.96359354654948,262.0,-6.0,69.26975308641975,0.7,31420.0,37077.57775032024
6486,9.009722222222225,483.34000000000015,-28.386,216.385,-26.39134979248047,-65.20209503173828,23.957252502441406,262.0,-6.0,69.26975308641975,0.7,31350.3,37095.10808431477
6487,9.011111111111113,483.2579999999998,-28.067,216.371,-26.080415725708008,-65.31973266601562,23.950671895345053,262.0,-6.0,69.26975308641975,0.7,31407.3,37127.820831556026
6488,9.0125,483.1760000000004,-27.748,216.357,-25.769248962402344,-65.43634033203125,23.94389190673828,262.0,-6.0,69.26975308641975,0.7,31359.5,37178.30719824441
6489,9.01388888888889,483.0929999999999,-27.428,216.343,-25.45686149597168,-65.55221557617188,23.93771769205729,262.0,-6.0,69.26975308641975,0.7,31403.6,37247.70400633246
6490,9.015277777777778,483.0100000000002,-27.109,216.329,-25.145227432250977,-65.666748046875,23.931364440917967,262.0,-6.0,69.26975308641975,0.7,31470.9,37339.285561561526
6491,9.016666666666667,482.9260000000004,-26.789,216.315,-24.83237648010254,-65.78056335449219,23.92479044596354,262.0,-6.0,69.26975308641975,0.7,31584.4,37456.96270830768
6492,9.018055555555556,482.84200000000055,-26.47,216.3,-24.520450592041016,-65.89404296875,23.91879628499349,262.0,-6.0,69.26975308641975,0.7,31638.6,37602.56585259227
6493,9.019444444444446,482.7570000000005,-26.15,216.286,-24.20714569091797,-66.005859375,23.91264444986979,262.0,-6.0,69.26975308641975,0.7,31795.6,37784.08675465116
